created_at,id,id_string,hashtags,hashtag_count,favorited,favorite_count,retweeted,retweet_count,user_name,user_screen_name,user_id,user_id_string,user_friends_count,hashtag_list,stitchfix_boolean,stelladot_boolean
Wed Jul 19 16:13:23 +0000 2017,887706946475773953,887706946475773953,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,The Queen of Cardio,jsismee,26418467,26418467,7797,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 17:00:28 +0000 2017,887718797158879233,887718797158879233,"[{'indices': [88, 98], 'text': 'StitchFix'}, {'indices': [99, 107], 'text': 'fashion'}]",2,False,0,False,0,Tara,flavfashandfun,757703029143601152,757703029143601152,643,"StitchFix, fashion",True,False
Wed Jul 19 17:03:35 +0000 2017,887719581363687424,887719581363687424,"[{'indices': [55, 65], 'text': 'StitchFix'}, {'indices': [85, 101], 'text': 'personalstylist'}]",2,False,0,False,10,Maryann Lowden,goodbuysalltime,117271814,117271814,2845,"StitchFix, personalstylist",True,False
Wed Jul 19 17:17:23 +0000 2017,887723051869102080,887723051869102080,"[{'indices': [40, 48], 'text': 'NewInDL'}]",1,False,0,False,1,Jessica K.,cubicle_chic,3269327012,3269327012,444,NewInDL,False,False
Wed Jul 19 17:44:40 +0000 2017,887729917885952000,887729917885952000,"[{'indices': [27, 37], 'text': 'stitchfix'}, {'indices': [72, 85], 'text': 'subscription'}, {'indices': [88, 96], 'text': 'humpday'}]",3,False,0,False,0,Londa,truelylame,26700103,26700103,203,"stitchfix, subscription, humpday",True,False
Wed Jul 19 18:12:26 +0000 2017,887736907098071040,887736907098071040,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Kim Lee,KimsCravings,632576154,632576154,1079,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 18:17:05 +0000 2017,887738078642810892,887738078642810892,"[{'indices': [38, 45], 'text': 'summer'}, {'indices': [114, 124], 'text': 'StitchFix'}]",2,False,0,False,3,Laura Boswell,Walkinginmem,802898413,802898413,275,"summer, StitchFix",True,False
Wed Jul 19 18:28:18 +0000 2017,887740898766991364,887740898766991364,"[{'indices': [8, 18], 'text': 'stitchfix'}]",1,False,0,False,0,Melanie,teachwtechbrox,282838580,282838580,1604,stitchfix,True,False
Wed Jul 19 18:38:32 +0000 2017,887743473750880266,887743473750880266,"[{'indices': [55, 65], 'text': 'StitchFix'}, {'indices': [85, 101], 'text': 'personalstylist'}]",2,False,0,False,10,Shelley Zurek,stillblondeaaty,172336081,172336081,3462,"StitchFix, personalstylist",True,False
Wed Jul 19 18:40:24 +0000 2017,887743945475637249,887743945475637249,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,TheBellyRulesTheMind,bellyrulesdmind,2826796573,2826796573,350,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 18:42:34 +0000 2017,887744488889888770,887744488889888770,"[{'indices': [76, 86], 'text': 'stitchfix'}, {'indices': [87, 95], 'text': 'fashion'}, {'indices': [96, 102], 'text': 'style'}, {'indices': [103, 115], 'text': 'summerdress'}]",4,False,1,False,0,The Real Life,TheRealLife921,739937857477873668,739937857477873668,4944,"stitchfix, fashion, style, summerdress",True,False
Wed Jul 19 18:49:04 +0000 2017,887746125993660416,887746125993660416,"[{'indices': [83, 93], 'text': 'stitchfix'}, {'indices': [94, 103], 'text': 'momstyle'}]",2,False,0,False,0,Lara Molettiere,LarasPlace,229114143,229114143,953,"stitchfix, momstyle",True,False
Wed Jul 19 18:52:30 +0000 2017,887746991026917376,887746991026917376,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Jenn {EngineerMommy},EngineerMomBlog,390356921,390356921,14084,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 18:53:04 +0000 2017,887747133096558592,887747133096558592,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Maintaining Me,_maintainingme,4749277854,4749277854,2036,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 18:58:07 +0000 2017,887748401500086272,887748401500086272,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Kat Balog (GoS),genofsavings,234870299,234870299,34387,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 19:10:08 +0000 2017,887751425392070656,887751425392070656,[],0,False,0,False,1,JoAnn Crohn,awhimsiclelife,56539584,56539584,2283,,False,False
Wed Jul 19 19:11:30 +0000 2017,887751771191484417,887751771191484417,"[{'indices': [10, 20], 'text': 'Sanctuary'}, {'indices': [21, 31], 'text': 'StitchFix'}, {'indices': [92, 99], 'text': 'Casual'}]",3,False,0,False,0,TheBusyBeeBoutique,busybee27502,738174428639428614,738174428639428614,1516,"Sanctuary, StitchFix, Casual",True,False
Wed Jul 19 19:19:39 +0000 2017,887753820842885121,887753820842885121,"[{'indices': [17, 27], 'text': 'StitchFix'}, {'indices': [73, 80], 'text': 'Pixley'}, {'indices': [81, 90], 'text': 'TankCami'}]",3,False,0,False,0,Melissa,222Melissa222,256215507,256215507,616,"StitchFix, Pixley, TankCami",True,False
Wed Jul 19 19:32:41 +0000 2017,887757102298664960,887757102298664960,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Amy & Jared,SavvySavingCoup,280131726,280131726,30171,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 19:49:06 +0000 2017,887761232547135488,887761232547135488,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Jennifer Seigler,lifesouthernmom,146592524,146592524,4838,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 19:53:09 +0000 2017,887762253340057601,887762253340057601,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Kimi Clark,KimiJClark,324809522,324809522,3134,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 19:53:24 +0000 2017,887762314899841024,887762314899841024,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Laura Trevena-Funk,LauraT_Funk,16846196,16846196,9531,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 20:32:12 +0000 2017,887772080959143936,887772080959143936,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Derrick& Tatanisha,thiswortheylife,25614937,25614937,9664,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 19 21:15:31 +0000 2017,887782982198501376,887782982198501376,"[{'indices': [55, 65], 'text': 'StitchFix'}, {'indices': [85, 101], 'text': 'personalstylist'}]",2,False,0,False,10,Catherine Lewis,cuzin_logic,110885762,110885762,4236,"StitchFix, personalstylist",True,False
Wed Jul 19 21:44:30 +0000 2017,887790276693151750,887790276693151750,"[{'indices': [31, 36], 'text': 'love'}, {'indices': [37, 46], 'text': 'boutique'}, {'indices': [47, 57], 'text': 'stitchfix'}, {'indices': [58, 64], 'text': 'lelis'}, {'indices': [65, 79], 'text': 'summerfashion'}, {'indices': [80, 90], 'text': 'instalove'}, {'indices': [91, 101], 'text': 'conntempo'}]",7,False,0,False,0,Conntempo Boutique,conntempo,4912813632,4912813632,31,"love, boutique, stitchfix, lelis, summerfashion, instalove, conntempo",True,False
Wed Jul 19 22:34:55 +0000 2017,887802961556103168,887802961556103168,"[{'indices': [20, 30], 'text': 'stitchfix'}]",1,False,0,False,0,Dress for Success,DFSAustinTX,193382008,193382008,1279,stitchfix,True,False
Wed Jul 19 23:18:39 +0000 2017,887813966289711104,887813966289711104,"[{'indices': [52, 62], 'text': 'stitchfix'}]",1,False,0,False,0,Mlle Ghoul,mlleghoul,164731973,164731973,618,stitchfix,True,False
Wed Jul 19 23:28:52 +0000 2017,887816538388082688,887816538388082688,"[{'indices': [38, 45], 'text': 'summer'}, {'indices': [46, 58], 'text': 'summervibes'}, {'indices': [59, 63], 'text': 'atx'}, {'indices': [64, 76], 'text': 'summerstyle'}, {'indices': [77, 87], 'text': 'stitchfix'}]",5,False,1,False,0,that girl,HopelesslyHopeP,16055824,16055824,108,"summer, summervibes, atx, summerstyle, stitchfix",True,False
Thu Jul 20 00:44:24 +0000 2017,887835548601208834,887835548601208834,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Melissa Williams,PPlates,553040055,553040055,4619,"clothing, fashion, subscriptionbox, stitchfix",True,False
Thu Jul 20 02:27:07 +0000 2017,887861399015137280,887861399015137280,"[{'indices': [55, 65], 'text': 'StitchFix'}]",1,False,35,False,2,Stitch Fix,stitchfix,338395294,338395294,3040,StitchFix,True,False
Thu Jul 20 03:35:32 +0000 2017,887878616486367233,887878616486367233,"[{'indices': [55, 65], 'text': 'StitchFix'}, {'indices': [85, 101], 'text': 'personalstylist'}]",2,False,0,False,10,Imperfect Women,imperfectwomen,46775582,46775582,5037,"StitchFix, personalstylist",True,False
Thu Jul 20 03:43:04 +0000 2017,887880509837025281,887880509837025281,"[{'indices': [55, 65], 'text': 'StitchFix'}, {'indices': [85, 101], 'text': 'personalstylist'}]",2,False,0,False,10,EZPZMealznTravelz,ezpzmealz,50127907,50127907,1692,"StitchFix, personalstylist",True,False
Thu Jul 20 04:20:20 +0000 2017,887889889487863808,887889889487863808,"[{'indices': [54, 64], 'text': 'stitchfix'}, {'indices': [65, 73], 'text': 'momlife'}, {'indices': [74, 85], 'text': 'momfashion'}]",3,False,1,False,0,Brittany Ferrell,BrittanyAnneF,521672898,521672898,6813,"stitchfix, momlife, momfashion",True,False
Thu Jul 20 04:52:54 +0000 2017,887898084700585984,887898084700585984,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Found Frolicking,FoundFrolicking,371849288,371849288,424,"clothing, fashion, subscriptionbox, stitchfix",True,False
Thu Jul 20 05:32:01 +0000 2017,887907928224788480,887907928224788480,"[{'indices': [86, 96], 'text': 'stitchfix'}, {'indices': [97, 103], 'text': 'style'}, {'indices': [104, 112], 'text': 'fashion'}, {'indices': [113, 121], 'text': 'stylist'}, {'indices': [122, 129], 'text': 'beauty'}]",5,False,12,False,13,Kitty Taffe,kittyscloset56,820602393092091904,820602393092091904,5367,"stitchfix, style, fashion, stylist, beauty",True,False
Thu Jul 20 06:10:33 +0000 2017,887917626541789184,887917626541789184,"[{'indices': [106, 116], 'text': 'stitchfix'}, {'indices': [117, 123], 'text': 'style'}, {'indices': [124, 132], 'text': 'fashion'}, {'indices': [133, 141], 'text': 'stylist'}]",4,False,0,False,13,Style&Life by Susana,StyleBySusana,21844377,21844377,803,"stitchfix, style, fashion, stylist",True,False
Thu Jul 20 07:18:27 +0000 2017,887934714295848960,887934714295848960,"[{'indices': [106, 116], 'text': 'stitchfix'}, {'indices': [117, 123], 'text': 'style'}, {'indices': [124, 132], 'text': 'fashion'}, {'indices': [133, 141], 'text': 'stylist'}]",4,False,0,False,13,Michele Bodenheimer,MikiHope,45804349,45804349,11364,"stitchfix, style, fashion, stylist",True,False
Thu Jul 20 10:40:11 +0000 2017,887985480050122752,887985480050122752,"[{'indices': [18, 31], 'text': 'hemandthread'}, {'indices': [32, 37], 'text': 'love'}, {'indices': [38, 48], 'text': 'stitchfix'}, {'indices': [49, 61], 'text': 'fashionista'}, {'indices': [62, 72], 'text': 'instalove'}, {'indices': [73, 83], 'text': 'conntempo'}, {'indices': [84, 93], 'text': 'boutique'}]",7,False,2,False,0,Conntempo Boutique,conntempo,4912813632,4912813632,31,"hemandthread, love, stitchfix, fashionista, instalove, conntempo, boutique",True,False
Thu Jul 20 13:13:49 +0000 2017,888024145971339264,888024145971339264,"[{'indices': [70, 80], 'text': 'StitchFix'}]",1,False,0,False,2,marlyn schiff,marlynschiff,338560015,338560015,1238,StitchFix,True,False
Thu Jul 20 13:56:06 +0000 2017,888034786291437572,888034786291437572,"[{'indices': [37, 47], 'text': 'stitchfix'}, {'indices': [48, 59], 'text': 'workattire'}]",2,False,0,False,0,Nichole Lynn,NicholeLynn11,497233492,497233492,959,"stitchfix, workattire",True,False
Thu Jul 20 16:19:15 +0000 2017,888070812519075840,888070812519075840,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,sara,cookwith5kids,179073082,179073082,18015,"clothing, fashion, subscriptionbox, stitchfix",True,False
Thu Jul 20 16:33:22 +0000 2017,888074363714510848,888074363714510848,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Lauren,MidgetMomma1200,137597235,137597235,3685,"clothing, fashion, subscriptionbox, stitchfix",True,False
Thu Jul 20 16:33:54 +0000 2017,888074496858402816,888074496858402816,"[{'indices': [55, 65], 'text': 'StitchFix'}, {'indices': [85, 101], 'text': 'personalstylist'}]",2,False,0,False,10,SimplyBeingMommy,simplybeingmom,24965361,24965361,10971,"StitchFix, personalstylist",True,False
Thu Jul 20 17:15:17 +0000 2017,888084910409269249,888084910409269249,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,G&D Blog,gdblogsite,295578300,295578300,973,"clothing, fashion, subscriptionbox, stitchfix",True,False
Thu Jul 20 17:20:24 +0000 2017,888086200589983746,888086200589983746,"[{'indices': [61, 71], 'text': 'stitchfix'}, {'indices': [72, 85], 'text': 'stitchfixmen'}]",2,False,1,False,0,The Eyes of a Boy,TheEyesofaBoy,1075440950,1075440950,2560,"stitchfix, stitchfixmen",True,False
Thu Jul 20 18:00:23 +0000 2017,888096261433413633,888096261433413633,"[{'indices': [88, 98], 'text': 'StitchFix'}, {'indices': [99, 107], 'text': 'fashion'}]",2,False,0,False,0,Tara,flavfashandfun,757703029143601152,757703029143601152,643,"StitchFix, fashion",True,False
Thu Jul 20 19:56:42 +0000 2017,888125535477301254,888125535477301254,"[{'indices': [70, 80], 'text': 'StitchFix'}]",1,False,0,False,2,Adaleta Avdic,adaatude,2357372232,2357372232,283,StitchFix,True,False
Thu Jul 20 20:19:34 +0000 2017,888131289278144513,888131289278144513,"[{'indices': [55, 65], 'text': 'StitchFix'}, {'indices': [85, 101], 'text': 'personalstylist'}]",2,False,0,False,10,Onica {MommyFactor},MommyFactor,41123794,41123794,4459,"StitchFix, personalstylist",True,False
Thu Jul 20 21:59:12 +0000 2017,888156359971229698,888156359971229698,"[{'indices': [92, 107], 'text': 'mystylistrocks'}]",1,False,0,False,0,Pam,pamkilton,289822338,289822338,433,mystylistrocks,False,False
Thu Jul 20 22:18:10 +0000 2017,888161133277741056,888161133277741056,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Jennifer,MomSpotted,19511300,19511300,11315,"clothing, fashion, subscriptionbox, stitchfix",True,False
Thu Jul 20 23:13:15 +0000 2017,888174999022034945,888174999022034945,"[{'indices': [0, 10], 'text': 'Trunkclub'}, {'indices': [19, 35], 'text': 'Generalassembly'}, {'indices': [36, 54], 'text': 'ultabeautydigital'}]",3,False,3,False,0,Holly,dezignchicago,272117663,272117663,72,"Trunkclub, Generalassembly, ultabeautydigital",False,False
Fri Jul 21 01:41:51 +0000 2017,888212394274570240,888212394274570240,"[{'indices': [106, 116], 'text': 'stitchfix'}, {'indices': [117, 123], 'text': 'style'}, {'indices': [124, 132], 'text': 'fashion'}, {'indices': [133, 141], 'text': 'stylist'}]",4,False,0,False,13,Ourfamilyworld,OurFamilyWorld,77622581,77622581,19675,"stitchfix, style, fashion, stylist",True,False
Fri Jul 21 01:46:59 +0000 2017,888213685063122944,888213685063122944,"[{'indices': [106, 116], 'text': 'stitchfix'}, {'indices': [117, 123], 'text': 'style'}, {'indices': [124, 132], 'text': 'fashion'}, {'indices': [133, 141], 'text': 'stylist'}]",4,False,0,False,13,Sydney,connectwithS,821211158006747137,821211158006747137,325,"stitchfix, style, fashion, stylist",True,False
Fri Jul 21 02:20:04 +0000 2017,888222011478212613,888222011478212613,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Lynne Feifer,365DaysofBaking,409346793,409346793,2162,"clothing, fashion, subscriptionbox, stitchfix",True,False
Fri Jul 21 02:20:08 +0000 2017,888222029664497664,888222029664497664,"[{'indices': [106, 116], 'text': 'stitchfix'}, {'indices': [117, 123], 'text': 'style'}, {'indices': [124, 132], 'text': 'fashion'}, {'indices': [133, 141], 'text': 'stylist'}]",4,False,0,False,13,Tami,ThisMomsDelight,15313698,15313698,1596,"stitchfix, style, fashion, stylist",True,False
Fri Jul 21 02:21:06 +0000 2017,888222270833008640,888222270833008640,"[{'indices': [90, 100], 'text': 'stitchfix'}]",1,False,0,False,0,and?ea ma?ie,andrea_mariexx,24820294,24820294,568,stitchfix,True,False
Fri Jul 21 03:17:46 +0000 2017,888236531948834816,888236531948834816,"[{'indices': [106, 116], 'text': 'stitchfix'}, {'indices': [117, 123], 'text': 'style'}, {'indices': [124, 132], 'text': 'fashion'}, {'indices': [133, 141], 'text': 'stylist'}]",4,False,0,False,13,Julie Syl Kalungi,Syl_julekalungi,2328874388,2328874388,2220,"stitchfix, style, fashion, stylist",True,False
